序号,关键词,关键词详情链接,热搜数,博主,博文内容,转发的博文内容,发布时间,来自,转发数,评论数,点赞数,页面网址,博文内图片地址,博文内视频地址,采集时间
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,开***,#男子钓鱼救下被裹塑料袋扔河的猫#人道对待流浪动物，如果不爱 请别伤害 ，毕竟那也是生命，愿多一些爱心人士 ​                ,,,, 14,44,277,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,https://wx1.sinaimg.cn/orj360/007YCy2Uly1h6up2d8745j308c08c3yz.jpg,,2022-10-05 23:06
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,无***,#男子钓鱼救下被裹塑料袋扔河的猫#怎么会有这种人，你不养，你放走或者送人就是了，为什么要这么伤害猫咪，幸亏有人发现了，救了回来，好人有好报 ​                ,,,, 5,23,53,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:06
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,很***,#男子钓鱼救下被裹塑料袋扔河的猫#丧尽天良，行为恶劣， 呼吁国家给予这些普通动物制定管理保护法！ ​                ,,,,,4,16,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:06
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,祈***,#男子钓鱼救下被裹塑料袋扔河的猫#不喜欢送去宠物店啊 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:06
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,记***,#男子钓鱼救下被裹塑料袋扔河的猫#怎么忍心啊... ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:07
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,浓***,#男子钓鱼救下被裹塑料袋扔河的猫#可怜，自己不养丢在外面就好，起码还有一条命在 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:07
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,一***,#男子钓鱼救下被裹塑料袋扔河的猫#想到了猫和老鼠里，汤姆去到天堂，遇见的三只湿答答的被紧紧套在袋子里小猫崽 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,,2022-10-05 23:07
37,男子钓鱼救下被裹塑料袋扔河的猫,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,104929,军***,"
                    就是不养，也不能这样处理呀！江苏常州，#男子钓鱼救下被裹塑料袋扔河的猫#：“以为是垃圾，听到叫声才知道是猫！”可以不爱，请不要伤害！人心怎么可以这么坏，幸亏被好人救下，好人有好报！🙏 L军旅的微博视频 ​                ",,,,,12,140,https://s.weibo.com/weibo?q=%23%E7%94%B7%E5%AD%90%E9%92%93%E9%B1%BC%E6%95%91%E4%B8%8B%E8%A2%AB%E8%A3%B9%E5%A1%91%E6%96%99%E8%A2%8B%E6%89%94%E6%B2%B3%E7%9A%84%E7%8C%AB%23&t=31&band_rank=37&Refer=top,,"https://f.video.weibocdn.com/o0/IZYHJFkTlx07ZKP9pk9201041200dJlO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664985962&ssig=hStqlb7JUG&KID=unistore,video",2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,大***,"
                    【#河南加入下雪群聊#】10月5日，河南洛阳。老君山上迎来了今年入秋后的第一场雪。从现场视频中可以看到，空中飘落的雪花很大，游客还在地上的积雪中写字留念。据悉，洛阳今秋的第一场雪，比去年提前了11天。#多地已加入下雪群聊# （@大河报洛阳新闻 ）L大河报的微博视频 ​                ",,,, 2630,1895,25347,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,"https://f.video.weibocdn.com/o0/N1g0y7Xdlx07ZKsbz0Iw01041200381O0E010.mp4?label=mp4_hd&template=540x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1664986004&ssig=bDFfvo8Dk%2F&KID=unistore,video",2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,大***,"
                    【#洛阳市民为看初雪山顶苦等数小时#】10月5日，洛阳市民王先生发布一则在老君山等雪的视频，称：不下雪，不下山。随后，@大河报 记者了解到，王先生7点多出发前往老君山，已经到达老君山金顶，山顶开始下雨夹雪了。下午6时，王先生表示自己已经下山，目前景区还在下雨，王先生称，等以后雪下大了再来。你会为了看雪在寒冷环境下苦等数小时吗？ #河南加入下雪群聊#L大河报的微博视频 收起d",,,, 2,1,11,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,"https://f.video.weibocdn.com/o0/2fVD1D1nlx07ZKOR5b2w01041200l3V50E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1664986023&ssig=yGjoqnnZxK&KID=unistore,video",2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,中***,#河南加入下雪群聊# #这波冷空气的实力有多强# 河南老君山下雪了（图@章小鱼晒太阳Vio ） ​                ,,,, 51,45,436,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,"https://wx4.sinaimg.cn/orj360/594fb883ly1h6ui5sto0hj20u00mh13i.jpg
https://wx4.sinaimg.cn/orj360/594fb883ly1h6ui61n5daj20sg11wtjx.jpg",,2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,风***,"
                    在近日如巨浪的寒潮席卷下，中东部大部都陷入了骤寒；对于南方是夏熄灭成秋，而北方部分地区更是将秋凝结飘零作初雪—包括塞北的无际衰草，和中原的部分顶峰。洛阳南部伏牛山主山脊正是后者。伏牛山作为秦岭东段分支，自西向东绵延在河南西部（图1左下部分），其中以洛阳-南阳交界段主山脊最高，包括了犄角尖（鸡角尖）、玉皇顶、老君山等多座2000米以上的山峰，在滚滚而来的朔风间很快低于冰点，并承接了长云端零落的细雪。从当前约1500m高的850hPa风场看（图2），豫西山区已被回流的冷空气冷却至0°C上下，在更高处的峰顶落雪也是顺理成章。虽然对于北侧海拔较低的洛阳城区，和河南大部分平原地区而言，初雪通常还要等一个多月；不过在近期冷空气的凄寒与绵延的秋水间，洛阳盆地也成为了一个显著的冷中心，今日午后高温也仅有5-7°C（图3）。而雨雪的身影不会停歇。随着冷空气主体进一步南下，高空冷暖交织的长云也将翻越秦岭直抵长江沿岸，在为当地带来久违的甘霖同时，也会将第一片浸润轻寒的秋叶摇落；未来数日，长江中下游地区需要注意急剧降温后低温阴雨的影响，做好适当的防寒。季节流转的脚步从未平坦，更多的年岁正是这样的乍暖还寒；但无论如何，秋也会积淀着夏的灿烂，辽阔肃然地前行。#河南加入下雪群聊# 收起d",,,, 9,17,112,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,"https://wx4.sinaimg.cn/thumb150/c47da9b5ly1h6uo6m4q9zj21090ij1hp.jpg
https://wx2.sinaimg.cn/thumb150/c47da9b5ly1h6uo6oxu4yj20yv0pcqrq.jpg
https://wx3.sinaimg.cn/thumb150/c47da9b5ly1h6uo6qbam0j20t50kq4qp.jpg
https://wx1.sinaimg.cn/thumb150/c47da9b5ly1h6uo6qqwu9j20ub0lxtks.jpg
https://wx2.sinaimg.cn/thumb150/c47da9b5ly1h6uo6j2v6sj20uf0pmnee.jpg
https://wx2.sinaimg.cn/thumb150/c47da9b5ly1h6uo6ks73uj20ui0pqe0v.jpg",,2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,梧***,"
                    【#嵩山景区冰挂纯天然冰糖葫芦#，护林员：由降雨形成的冰挂现象非常罕见】10月4日，河南郑州。嵩山峻极峰上下起了中雨，中午十二点时树上渐渐形成了冰挂，冰挂附着在山楂上面像一串串“冰糖葫芦”。护林员称嵩山峻极峰上一般是由降雪形成雪松，由降雨形成的冰挂非常罕见。#河南加入下雪群聊#@梧桐Video L梧桐Video的微博视频 收起d",,,, 127,173,1939,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,"https://f.video.weibocdn.com/o0/8vCBQyc8lx07ZKgzU0wg01041200uwBL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1664985978&ssig=Yf34Hfe0%2B9&KID=unistore,video",2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,新***,"
                    【#河南加入下雪群聊#：白云山枝头挂冰霜 老君山金顶铺薄雪】#这有入秋初雪美景请查收# 10月5日，河南洛阳海拔均在2000米以上的白云山及老君山下起了雪，这是河南2022年入秋以来第一场雪。据河南气象台消息，受冷空气和降水影响，河南近日大幅降温。5日，全省有小到中雨，中部、南部部分县市有大雨，西部高海拔山区局地有雨夹雪。未来几天河南仍以阴雨天气为主。（记者：王金淼 制作：范文薇 运营：马冉） L新京报我们视频的微博视频 收起d",,,, 8,,18,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,"https://f.video.weibocdn.com/o0/DDa9JKoClx07ZKMXozrW01041200EALv0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1664985998&ssig=bKO%2FiUtmFk&KID=unistore,video",2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,洛***,"
                    洛洛给大家表演一个春夏咻～冬！#洛阳今秋的第一场雪# 比以往时候来的更早一些！#河南加入下雪群聊# 就在今天，老君山和白云山都迎来了今秋的第一场降雪，在冰雪的映衬下，绿树和群山显得更加「仙气十足」啦山间已经飘雪，白雪皑皑的神都洛阳还会远吗…（图源：老君山景区、白云山景区） ​                ",,,, 4,5,46,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,"https://wx4.sinaimg.cn/thumb150/7373a6afly1h6upcon2sij20qp0hsjy0.jpg
https://wx1.sinaimg.cn/thumb150/7373a6afly1h6upcp5b7uj20u010r7at.jpg
https://wx4.sinaimg.cn/thumb150/7373a6afly1h6upcplocwj21hc0u0gu2.jpg
https://wx4.sinaimg.cn/thumb150/7373a6afly1h6upcq7ddlj20u00xodq6.jpg",,2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,愿***,#河南加入下雪群聊#我去，10月份哎，去去年我都穿短袖的今天穿了三件卫衣+一件秋季校服+一件冬季校服，穿了秋裤才勉强暖和点 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,柳***,#河南加入下雪群聊#就下雪啦 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:07
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,不***,#河南加入下雪群聊#洛阳每年冬天都会下雪吗？❄️ ​                ,,,,,,1,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,八***,#河南加入下雪群聊#降雪几率是100% ​                ,,,,,,1,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,朱***,#河南加入下雪群聊#好像每次都是老君山领先河南下雪？老君山勾引我很久了，早晚会去看。网络时代，哪个景点最上相，哪个景点就会成网红 ​                ,,,,,8,27,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,梵***,#河南加入下雪群聊#安徽什么时候下雪啊，好羡慕！！！ ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,熬***,#河南加入下雪群聊#今天，河南洛阳，老君山，下雪了。天选赢麻了。。。 ​                ,,,,,4,27,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,中***,#安哥说晚安# 晚安，安侠~#多机位打开国庆节氛围感# #河南加入下雪群聊# ​                ,,,,,13,16,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,https://wx1.sinaimg.cn/orj360/00688ubUly1h6unblh477j63ah4t6qkz02.jpg,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,啵***,#河南加入下雪群聊#真的有神灵在天吧 ​                ,,,,,,2,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
38,河南加入下雪群聊,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,102853,憨***,#河南加入下雪群聊#哇 ​                ,,,,,,,https://s.weibo.com/weibo?q=%23%E6%B2%B3%E5%8D%97%E5%8A%A0%E5%85%A5%E4%B8%8B%E9%9B%AA%E7%BE%A4%E8%81%8A%23&t=31&band_rank=38&Refer=top,,,2022-10-05 23:08
39,警犬凌晨搜救回野外走失2岁男童,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,102684,荔***,"
                    【#汪汪打工队#：1岁半#警犬凌晨搜救回野外走失2岁男童#】近日，淮安警方接警，一2岁多男童在野外走失。当晚气温骤降还伴有风雨，警方迅速组织40多名警力和村民一起搜救，但因农田地形复杂，3个多小时没有进展。凌晨1点50分，警犬莱德到达现场，根据衣物气味很快确定了追踪方向，最终在玉米地水沟里发现了男童。目前，孩子已无大碍。据了解，警犬莱德今年只有1岁半，是一条优秀的追踪犬，这是它首次完成搜救任务。 L荔枝新闻的微博视频 收起d",,,, 80,178,3829,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,,"https://f.video.weibocdn.com/o0/RwupMENmlx07ZKkWUSy401041200IKTF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1EO8O2oFB1ePdo&Expires=1664986075&ssig=CJ%2FgmrGPsu&KID=unistore,video",2022-10-05 23:08
39,警犬凌晨搜救回野外走失2岁男童,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,102684,中***,"
                    【#1岁半警犬凌晨搜寻救回2岁男孩#】#警犬凌晨搜救回野外走失2岁男童# 10月3日，江苏淮安一名两岁多的男童在野外走失。当晚气温骤降，又开始下雨，40多名警力和村民搜救3个多小时无果。担心孩子有危险，民警调整了搜救方案，派出警犬“莱德”，经过提取衣物气味，很快确定追踪方向，找到了孩子。1岁半的“莱德”是一条追踪犬，这次是它首次完成搜救任务。（江苏新闻） L江苏新闻的微博视频 收起d",,,, 3,18,141,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,,"https://f.video.weibocdn.com/o0/jbrpud7Vlx07ZKbPEic001041200Mm3v0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1664986081&ssig=Xxpr9PDRo%2B&KID=unistore,video",2022-10-05 23:08
39,警犬凌晨搜救回野外走失2岁男童,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,102684,茂***,"
                    湖南郴州一农户家的监控视频拍下，大黄妈妈把鸡腿给坐月子的狗女儿吃...网友：这应该只有中华田园犬才做得到吧 #警犬凌晨搜救回野外走失2岁男童##岳父含泪叮嘱新郎不能欺负女儿# L茂哥日记的微博视频 ​                ",,,, 17,13,143,https://s.weibo.com/weibo?q=%23%E8%AD%A6%E7%8A%AC%E5%87%8C%E6%99%A8%E6%90%9C%E6%95%91%E5%9B%9E%E9%87%8E%E5%A4%96%E8%B5%B0%E5%A4%B12%E5%B2%81%E7%94%B7%E7%AB%A5%23&t=31&band_rank=39&Refer=top,,"https://f.video.weibocdn.com/o0/i0LVntBylx07ZKP6NEog010412003E2p0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1664986084&ssig=cHnJVeZoBQ&KID=unistore,video",2022-10-05 23:08
